time,E_scr_pv,E_scr_sv,c_temp_pv,c_temp_sv,k_rpm_pv,k_rpm_sv,n_temp_pv,n_temp_sv,scale_pv,s_temp_pv,s_temp_sv,is_imputed
2025-05-30 08:59:54.086365+00:00,8,8,70.0,70,187,150,67.7,70,3.05,66.5,70,0.0
2025-05-30 09:00:26.664444+00:00,8,8,70.1,70,187,150,66.9,70,3.01,68.0,70,0.0
2025-05-30 09:00:27.117521+00:00,8,8,70.0,70,187,150,67.0,70,3.01,68.0,70,0.0
2025-05-30 09:00:27.545800+00:00,8,8,70.0,70,187,150,67.0,70,3.01,68.0,70,0.0
2025-05-30 09:00:27.967628+00:00,8,8,70.1,70,187,150,67.0,70,3.01,67.9,70,0.0
2025-05-30 09:00:28.393042+00:00,8,8,70.0,70,187,150,67.0,70,3.01,67.8,70,0.0
2025-05-30 09:00:28.821787+00:00,8,8,70.1,70,187,150,67.1,70,3.01,67.8,70,0.0
2025-05-30 09:02:02.280686+00:00,8,8,70.0,70,185,150,67.6,70,3.09,66.5,70,0.0
2025-05-30 09:02:02.709349+00:00,8,8,69.9,70,185,150,67.7,70,3.09,66.4,70,0.0
2025-05-30 09:02:03.162349+00:00,8,8,70.0,70,185,150,67.7,70,3.09,66.4,70,0.0
2025-05-30 09:02:03.584474+00:00,8,8,69.9,70,185,150,67.7,70,3.09,66.5,70,0.0
2025-05-30 09:02:04.044311+00:00,8,8,69.9,70,185,150,67.7,70,3.09,66.5,70,0.0
2025-05-30 09:02:04.469823+00:00,8,8,69.9,70,185,150,67.6,70,3.09,66.6,70,0.0
2025-05-30 09:04:21.945948+00:00,8,8,69.7,70,186,150,67.5,70,3.06,68.1,70,0.0
2025-05-30 09:04:22.367776+00:00,8,8,69.8,70,186,150,67.5,70,3.06,68.0,70,0.0
2025-05-30 09:04:22.820852+00:00,8,8,69.8,70,186,150,67.5,70,3.06,68.0,70,0.0
2025-05-30 09:04:23.242691+00:00,8,8,69.8,70,186,150,67.5,70,3.06,67.9,70,0.0
2025-05-30 09:04:23.667981+00:00,8,8,69.8,70,186,150,67.4,70,3.06,67.9,70,0.0
2025-05-30 09:09:05.267421+00:00,8,8,69.7,70,186,150,67.2,70,3.02,67.2,70,0.0
2025-05-30 09:09:05.704878+00:00,8,8,69.7,70,186,150,67.2,70,3.02,67.2,70,0.0
2025-05-30 09:09:06.130296+00:00,8,8,69.7,70,186,150,67.2,70,3.02,67.2,70,0.0
2025-05-30 09:09:06.558894+00:00,8,8,69.7,70,186,150,67.2,70,3.02,67.3,70,0.0
2025-05-30 09:12:02.692613+00:00,8,8,69.6,70,186,150,67.3,70,3.06,67.9,70,0.0
2025-05-30 09:12:03.114457+00:00,8,8,69.7,70,186,150,67.3,70,3.06,68.1,70,0.0
2025-05-30 09:12:03.536274+00:00,8,8,69.7,70,186,150,67.3,70,3.06,68.0,70,0.0
2025-05-30 09:12:03.958799+00:00,8,8,69.6,70,186,150,67.3,70,3.06,68.0,70,0.0
2025-05-30 09:12:04.406116+00:00,8,8,69.7,70,186,150,67.4,70,3.06,68.1,70,0.0
2025-05-30 09:13:18.223336+00:00,8,8,69.5,70,186,150,66.9,70,3.03,66.1,70,0.0
2025-05-30 09:13:18.660835+00:00,8,8,69.5,70,186,150,66.9,70,3.03,66.1,70,0.0
2025-05-30 09:13:19.085955+00:00,8,8,69.5,70,186,150,66.9,70,3.03,66.2,70,0.0
2025-05-30 09:13:19.529825+00:00,8,8,69.5,70,186,150,66.9,70,3.03,66.2,70,0.0
2025-05-30 09:13:19.973905+00:00,8,8,69.5,70,186,150,66.8,70,3.03,66.0,70,0.0
2025-05-30 09:13:20.402404+00:00,8,8,69.5,70,186,150,66.9,70,3.03,66.1,70,0.0
2025-05-30 09:15:17.999737+00:00,8,8,69.4,70,186,150,66.7,70,3.07,67.7,70,0.0
2025-05-30 09:15:18.424948+00:00,8,8,69.4,70,186,150,66.8,70,3.07,67.5,70,0.0
2025-05-30 09:15:18.855394+00:00,8,8,69.4,70,186,150,66.7,70,3.07,67.4,70,0.0
2025-05-30 09:15:19.278757+00:00,8,8,69.5,70,186,150,66.7,70,3.07,67.4,70,0.0
2025-05-30 09:16:25.151735+00:00,8,8,69.5,70,186,150,67.6,70,3.05,66.0,70,0.0
2025-05-30 09:16:25.576512+00:00,8,8,69.5,70,186,150,67.5,70,3.05,66.0,70,0.0
2025-05-30 09:16:26.014174+00:00,8,8,69.5,70,186,150,67.5,70,3.05,66.0,70,0.0
2025-05-30 09:16:26.436360+00:00,8,8,69.4,70,186,150,67.5,70,3.05,65.9,70,0.0
2025-05-30 09:16:26.861741+00:00,8,8,69.5,70,186,150,67.5,70,3.05,66.0,70,0.0
2025-05-30 09:16:27.318305+00:00,8,8,69.5,70,186,150,67.5,70,3.05,65.9,70,0.0
2025-05-30 09:17:28.380795+00:00,8,8,69.6,70,186,150,66.9,70,3.09,66.1,70,0.0
2025-05-30 09:17:28.802689+00:00,8,8,69.4,70,186,150,66.9,70,3.09,66.0,70,0.0
2025-05-30 09:17:29.232350+00:00,8,8,69.6,70,186,150,66.9,70,3.09,66.1,70,0.0
2025-05-30 09:17:29.902716+00:00,8,8,69.5,70,186,150,67.0,70,3.09,66.0,70,0.0
2025-05-30 09:20:38.605552+00:00,8,8,69.4,70,186,150,67.2,70,3.08,66.3,70,0.0
2025-05-30 09:20:39.024466+00:00,8,8,69.4,70,186,150,67.3,70,3.08,66.3,70,0.0
2025-05-30 09:20:39.461916+00:00,8,8,69.3,70,186,150,67.2,70,3.08,66.3,70,0.0
2025-05-30 09:20:39.906339+00:00,8,8,69.3,70,186,150,67.3,70,3.08,66.4,70,0.0
2025-05-30 09:20:40.334601+00:00,8,8,69.4,70,186,150,67.3,70,3.08,66.5,70,0.0
2025-05-30 09:20:40.756437+00:00,8,8,69.3,70,186,150,67.3,70,3.08,66.6,70,0.0
2025-05-30 09:22:41.972530+00:00,8,8,69.5,70,186,150,65.8,70,3.06,65.8,70,0.0
2025-05-30 09:22:43.242280+00:00,8,8,69.5,70,186,150,65.8,70,3.06,65.9,70,0.0
2025-05-30 09:23:59.812017+00:00,8,8,69.4,70,186,150,66.8,70,3.05,67.0,70,0.0
2025-05-30 09:24:00.234067+00:00,8,8,69.4,70,186,150,66.8,70,3.05,67.2,70,0.0
2025-05-30 09:24:00.659350+00:00,8,8,69.5,70,186,150,66.8,70,3.05,67.1,70,0.0
2025-05-30 09:24:01.087795+00:00,8,8,69.5,70,186,150,66.8,70,3.05,67.3,70,0.0
2025-05-30 09:25:04.443817+00:00,8,8,69.4,70,186,150,68.0,70,3.05,67.8,70,0.0
2025-05-30 09:25:04.881345+00:00,8,8,69.5,70,186,150,68.0,70,3.05,67.8,70,0.0
2025-05-30 09:25:05.318816+00:00,8,8,69.4,70,186,150,68.0,70,3.05,67.8,70,0.0
2025-05-30 09:25:05.744090+00:00,8,8,69.5,70,186,150,68.0,70,3.05,67.9,70,0.0
2025-05-30 09:25:06.275267+00:00,8,8,69.5,70,186,150,68.0,70,3.05,67.9,70,0.0
2025-05-30 09:26:01.485353+00:00,8,8,69.5,70,186,150,67.3,70,3.04,66.5,70,0.0
2025-05-30 09:26:01.909912+00:00,8,8,69.5,70,186,150,67.3,70,3.04,66.6,70,0.0
2025-05-30 09:26:02.331846+00:00,8,8,69.5,70,186,150,67.2,70,3.04,66.5,70,0.0
2025-05-30 09:26:02.772766+00:00,8,8,69.5,70,186,150,67.2,70,3.04,66.6,70,0.0
2025-05-30 09:26:03.220429+00:00,8,8,69.5,70,186,150,67.3,70,3.04,66.6,70,0.0
2025-05-30 09:26:03.642717+00:00,8,8,69.5,70,186,150,67.3,70,3.04,66.7,70,0.0
2025-05-30 09:28:22.954956+00:00,8,8,69.4,70,186,150,67.2,70,3.05,68.2,70,0.0
2025-05-30 09:28:23.392410+00:00,8,8,69.4,70,186,150,67.3,70,3.05,68.3,70,0.0
2025-05-30 09:28:23.833685+00:00,8,8,69.4,70,186,150,67.2,70,3.05,68.3,70,0.0
2025-05-30 09:28:24.255610+00:00,8,8,69.4,70,186,150,67.2,70,3.05,68.3,70,0.0
2025-05-30 09:32:01.943035+00:00,8,8,69.4,70,186,150,67.2,70,3.03,66.5,70,0.0
2025-05-30 09:32:02.446617+00:00,8,8,69.5,70,186,150,67.3,70,3.03,66.7,70,0.0
2025-05-30 09:32:02.922243+00:00,8,8,69.5,70,186,150,67.3,70,3.03,66.6,70,0.0
2025-05-30 09:32:03.344072+00:00,8,8,69.5,70,186,150,67.4,70,3.03,66.7,70,0.0
2025-05-30 09:32:03.799220+00:00,8,8,69.5,70,186,150,67.4,70,3.03,66.7,70,0.0
2025-05-30 09:34:14.804115+00:00,8,8,69.5,70,186,150,67.0,70,2.97,66.9,70,0.0
2025-05-30 09:34:15.226033+00:00,8,8,69.5,70,186,150,67.2,70,2.97,67.1,70,0.0
2025-05-30 09:34:15.732806+00:00,8,8,69.5,70,185,150,67.0,70,2.97,67.0,70,0.0
2025-05-30 09:34:16.158160+00:00,8,8,69.4,70,183,150,66.9,70,2.97,67.1,70,0.0
2025-05-30 09:34:21.208274+00:00,8,8,69.5,70,183,150,67.1,70,3.03,67.7,70,0.0
2025-05-30 09:34:21.649197+00:00,8,8,69.6,70,183,150,67.2,70,3.03,67.7,70,0.0
2025-05-30 09:34:22.076514+00:00,8,8,69.4,70,183,150,67.1,70,3.03,67.7,70,0.0
2025-05-30 09:34:22.505299+00:00,8,8,69.6,70,183,150,67.2,70,3.03,67.7,70,0.0
2025-05-30 09:34:51.267745+00:00,8,8,69.5,70,183,150,67.1,70,3.11,66.7,70,0.0
2025-05-30 09:34:51.722873+00:00,8,8,69.6,70,183,150,67.0,70,3.11,66.6,70,0.0
2025-05-30 09:34:52.151645+00:00,8,8,69.4,70,184,150,67.1,70,3.11,66.6,70,0.0
2025-05-30 09:34:52.578312+00:00,8,8,69.4,70,185,150,67.0,70,3.11,66.6,70,0.0
2025-05-30 09:37:30.825872+00:00,8,8,69.4,70,182,150,66.5,70,3.08,67.1,70,0.0
2025-05-30 09:37:31.244875+00:00,8,8,69.4,70,182,150,66.5,70,3.08,67.1,70,0.0
2025-05-30 09:37:31.688363+00:00,8,8,69.4,70,182,150,66.6,70,3.08,67.0,70,0.0
2025-05-30 09:37:32.122553+00:00,8,8,69.4,70,182,150,66.5,70,3.08,66.9,70,0.0
2025-05-30 09:37:32.547820+00:00,8,8,69.5,70,182,150,66.6,70,3.08,67.0,70,0.0
2025-05-30 09:38:15.571535+00:00,8,8,69.5,70,182,150,67.5,70,3.12,67.9,70,0.0
2025-05-30 09:38:15.993359+00:00,8,8,69.4,70,182,150,67.5,70,3.12,67.9,70,0.0
2025-05-30 09:38:16.422123+00:00,8,8,69.4,70,182,150,67.5,70,3.12,68.2,70,0.0
2025-05-30 09:38:16.894211+00:00,8,8,69.5,70,184,150,67.6,70,3.12,68.1,70,0.0
2025-05-30 09:38:17.313204+00:00,8,8,69.4,70,184,150,67.6,70,3.12,68.1,70,0.0
2025-05-30 09:38:28.662700+00:00,8,8,69.4,70,184,150,67.5,70,3.04,68.3,70,0.0
2025-05-30 09:38:29.084521+00:00,8,8,69.5,70,184,150,67.5,70,3.03,68.4,70,0.0
2025-05-30 09:38:29.509815+00:00,8,8,69.5,70,184,150,67.5,70,3.03,68.2,70,0.0
2025-05-30 09:38:29.944365+00:00,8,8,69.5,70,184,150,67.5,70,3.03,68.2,70,0.0
2025-05-30 09:38:30.428524+00:00,8,8,69.5,70,184,150,67.4,70,3.03,68.2,70,0.0
2025-05-30 09:39:52.876221+00:00,8,8,69.5,70,184,150,67.8,70,3.06,65.9,70,0.0
2025-05-30 09:39:53.313676+00:00,8,8,69.5,70,184,150,67.7,70,3.06,65.9,70,0.0
2025-05-30 09:39:53.754587+00:00,8,8,69.7,70,184,150,67.8,70,3.06,66.1,70,0.0
2025-05-30 09:39:54.176416+00:00,8,8,69.5,70,184,150,67.8,70,3.06,66.0,70,0.0
2025-05-30 09:40:33.941609+00:00,8,8,69.7,70,184,150,67.2,70,3.08,67.1,70,0.0
2025-05-30 09:40:34.382499+00:00,8,8,69.6,70,184,150,67.2,70,3.08,66.9,70,0.0
2025-05-30 09:40:34.816796+00:00,8,8,69.6,70,184,150,67.2,70,3.08,66.9,70,0.0
2025-05-30 09:40:35.242087+00:00,8,8,69.6,70,184,150,67.2,70,3.08,66.9,70,0.0
2025-05-30 09:40:35.661062+00:00,8,8,69.6,70,184,150,67.3,70,3.08,66.8,70,0.0
2025-05-30 09:40:41.035824+00:00,8,8,69.6,70,184,150,67.3,70,3.05,66.2,70,0.0
2025-05-30 09:40:41.457732+00:00,8,8,69.6,70,184,150,67.3,70,3.05,66.2,70,0.0
2025-05-30 09:40:41.879870+00:00,8,8,69.5,70,184,150,67.3,70,3.05,66.1,70,0.0
2025-05-30 09:40:42.308538+00:00,8,8,69.5,70,184,150,67.3,70,3.05,66.1,70,0.0
2025-05-30 09:40:42.733816+00:00,8,8,69.5,70,184,150,67.3,70,3.05,66.1,70,0.0
2025-05-30 09:41:07.016471+00:00,8,8,69.5,70,184,150,67.9,70,3.14,67.0,70,0.0
2025-05-30 09:41:07.457411+00:00,8,8,69.5,70,184,150,67.9,70,3.14,67.1,70,0.0
2025-05-30 09:41:07.879858+00:00,8,8,69.5,70,184,150,67.9,70,3.14,67.1,70,0.0
2025-05-30 09:41:08.364285+00:00,8,8,69.5,70,185,150,67.9,70,3.14,67.1,70,0.0
2025-05-30 09:43:52.248208+00:00,8,8,69.6,70,187,150,67.6,70,3.01,67.1,70,0.0
2025-05-30 09:43:52.689118+00:00,8,8,69.6,70,187,150,67.6,70,3.01,67.0,70,0.0
2025-05-30 09:43:53.114428+00:00,8,8,69.6,70,187,150,67.6,70,3.01,67.0,70,0.0
2025-05-30 09:43:53.555339+00:00,8,8,69.5,70,187,150,67.7,70,3.01,66.9,70,0.0
2025-05-30 09:43:53.983989+00:00,8,8,69.7,70,187,150,67.6,70,3.01,66.9,70,0.0
2025-05-30 09:44:07.639626+00:00,8,8,69.5,70,187,150,67.0,70,3.05,65.7,70,0.0
2025-05-30 09:44:08.061479+00:00,8,8,69.5,70,187,150,66.9,70,3.05,65.7,70,0.0
2025-05-30 09:44:08.530179+00:00,8,8,69.5,70,187,150,66.9,70,3.05,65.7,70,0.0
2025-05-30 09:44:08.959154+00:00,8,8,69.5,70,187,150,66.9,70,3.05,65.6,70,0.0
2025-05-30 09:45:21.857457+00:00,8,8,69.5,70,187,150,67.4,70,2.99,68.0,70,0.0
2025-05-30 09:45:22.292082+00:00,8,8,69.5,70,187,150,67.4,70,2.99,67.9,70,0.0
2025-05-30 09:45:22.716879+00:00,8,8,69.4,70,187,150,67.4,70,2.99,68.0,70,0.0
2025-05-30 09:45:23.139009+00:00,8,8,69.5,70,186,150,67.4,70,2.99,68.2,70,0.0
2025-05-30 09:45:23.579939+00:00,8,8,69.4,70,185,150,67.4,70,2.99,68.1,70,0.0
2025-05-30 09:45:24.017389+00:00,8,8,69.5,70,184,150,67.4,70,2.99,68.2,70,0.0
2025-05-30 09:47:12.577706+00:00,8,8,69.4,70,187,150,67.4,70,3.07,66.9,70,0.0
2025-05-30 09:47:13.018078+00:00,8,8,69.5,70,187,150,67.3,70,3.07,66.9,70,0.0
2025-05-30 09:47:13.459002+00:00,8,8,69.4,70,187,150,67.2,70,3.07,66.9,70,0.0
2025-05-30 09:47:13.882449+00:00,8,8,69.5,70,187,150,67.4,70,3.07,67.0,70,0.0
2025-05-30 09:49:42.135579+00:00,8,8,69.3,70,187,150,70.2,70,3.08,68.4,70,0.0
2025-05-30 09:49:42.620115+00:00,8,8,69.2,70,187,150,70.2,70,3.08,68.3,70,0.0
2025-05-30 09:49:43.060861+00:00,8,8,69.4,70,187,150,70.2,70,3.07,68.3,70,0.0
2025-05-30 09:49:43.523736+00:00,8,8,69.4,70,187,150,70.3,70,3.07,68.4,70,0.0
2025-05-30 09:49:44.046935+00:00,8,8,69.3,70,187,150,70.3,70,3.07,68.3,70,0.0
2025-05-30 09:49:44.487622+00:00,8,8,69.3,70,187,150,70.3,70,3.07,68.3,70,0.0
2025-05-30 09:49:49.221576+00:00,8,8,69.2,70,187,150,70.5,70,3.02,68.4,70,0.0
2025-05-30 09:49:49.690274+00:00,8,8,69.2,70,187,150,70.5,70,3.02,68.5,70,0.0
2025-05-30 09:49:50.146668+00:00,8,8,69.3,70,187,150,70.5,70,3.02,68.5,70,0.0
2025-05-30 09:49:50.587437+00:00,8,8,69.2,70,187,150,70.5,70,3.02,68.5,70,0.0
2025-05-30 09:49:51.029626+00:00,8,8,69.2,70,187,150,70.5,70,3.02,68.6,70,0.0
2025-05-30 09:54:58.447237+00:00,8,8,69.5,70,187,150,69.8,70,3.04,68.8,70,0.0
2025-05-30 09:54:58.884987+00:00,8,8,69.5,70,187,150,69.8,70,3.04,68.9,70,0.0
2025-05-30 09:54:59.325756+00:00,8,8,69.5,70,187,150,69.7,70,3.04,69.0,70,0.0
2025-05-30 09:54:59.763224+00:00,8,8,69.6,70,187,150,69.7,70,3.04,68.9,70,0.0
2025-05-30 09:55:00.231905+00:00,8,8,69.5,70,187,150,69.8,70,3.04,69.0,70,0.0
2025-05-30 09:55:02.529411+00:00,8,8,69.5,70,187,150,69.7,70,3.08,69.2,70,0.0
2025-05-30 09:55:02.966869+00:00,8,8,69.5,70,187,150,69.7,70,3.08,69.3,70,0.0
2025-05-30 09:55:03.426596+00:00,8,8,69.5,70,187,150,69.7,70,3.08,69.3,70,0.0
2025-05-30 09:55:03.861122+00:00,8,8,69.6,70,187,150,69.6,70,3.08,69.3,70,0.0
2025-05-30 09:55:04.301905+00:00,8,8,69.5,70,187,150,69.7,70,3.08,69.4,70,0.0
2025-05-30 09:55:04.736572+00:00,8,8,69.5,70,187,150,69.7,70,3.0796,69.5,70,1.0
2025-05-30 09:55:05.205279+00:00,8,8,69.5,70,187,150,69.6,70,3.079628571,69.5,70,1.0
2025-05-30 09:55:05.649093+00:00,8,8,69.5,70,187,150,69.7,70,3.0796,69.5,70,1.0
2025-05-31 13:48:26.252922+00:00,8,8,69.8,70,166,150,70.3,70,3.07,68.0,70,0.0
2025-05-31 13:48:26.768481+00:00,8,8,69.9,70,166,150,70.3,70,3.07,68.0,70,0.0
2025-05-31 13:48:27.206939+00:00,8,8,69.7,70,166,150,70.4,70,3.07,68.0,70,0.0
2025-05-31 13:48:27.644435+00:00,8,8,69.8,70,166,150,70.4,70,3.07,68.1,70,0.0
2025-05-31 13:48:28.069535+00:00,8,8,69.8,70,166,150,70.4,70,3.07,68.1,70,0.0
2025-05-31 13:49:18.530930+00:00,8,8,69.8,70,165,150,69.1,70,3.05,67.8,70,0.0
2025-05-31 13:49:18.971774+00:00,8,8,69.8,70,165,150,69.3,70,3.05,67.7,70,0.0
2025-05-31 13:49:19.452228+00:00,8,8,69.8,70,165,150,69.1,70,3.05,67.6,70,0.0
2025-05-31 13:49:19.886767+00:00,8,8,69.7,70,165,150,69.2,70,3.05,67.8,70,0.0
2025-05-31 13:49:20.324186+00:00,8,8,69.8,70,165,150,69.1,70,3.05,67.6,70,0.0
2025-05-31 13:50:58.221488+00:00,8,8,69.9,70,171,150,69.7,70,2.96,68.9,70,0.0
2025-05-31 13:50:58.662239+00:00,8,8,69.9,70,171,150,69.8,70,2.96,68.9,70,0.0
2025-05-31 13:50:59.106351+00:00,8,8,69.9,70,171,150,69.8,70,2.96,68.8,70,0.0
2025-05-31 13:50:59.544336+00:00,8,8,69.9,70,169,150,69.7,70,2.96,68.8,70,0.0
2025-05-31 13:53:50.845649+00:00,8,8,70.2,70,166,150,69.4,70,3.05,67.9,70,0.0
2025-05-31 13:53:51.283104+00:00,8,8,70.2,70,166,150,69.5,70,3.05,67.8,70,0.0
2025-05-31 13:53:51.770744+00:00,8,8,70.2,70,166,150,69.4,70,3.05,67.6,70,0.0
2025-05-31 13:53:52.240643+00:00,8,8,70.1,70,166,150,69.4,70,3.05,67.5,70,0.0
2025-05-31 14:01:39.706204+00:00,8,8,70.1,70,169,150,68.3,70,3.07,66.6,70,0.0
2025-05-31 14:01:40.143699+00:00,8,8,70.1,70,169,150,68.3,70,3.07,66.8,70,0.0
2025-05-31 14:01:40.631486+00:00,8,8,70.1,70,169,150,68.3,70,3.07,66.7,70,0.0
2025-05-31 14:01:41.091947+00:00,8,8,70.1,70,169,150,68.4,70,3.07,66.9,70,0.0
2025-06-01 08:47:41.065827+00:00,8,8,68.8,70,165,150,69.9,70,3.07,69.2,70,0.0
2025-06-01 08:47:41.569067+00:00,8,8,68.8,70,165,150,69.8,70,3.07,69.2,70,0.0
2025-06-01 08:47:42.116940+00:00,8,8,68.8,70,165,150,69.9,70,3.07,69.3,70,0.0
2025-06-01 08:47:42.538774+00:00,8,8,68.8,70,165,150,69.8,70,3.07,69.3,70,0.0
2025-06-01 08:48:10.333963+00:00,8,8,68.9,70,165,150,69.0,70,3.13,69.9,70,0.0
2025-06-01 08:48:10.771026+00:00,8,8,68.9,70,165,150,69.0,70,3.13,69.9,70,0.0
2025-06-01 08:48:11.199372+00:00,8,8,68.9,70,166,150,68.9,70,3.13,69.9,70,0.0
2025-06-01 08:48:11.671621+00:00,8,8,68.8,70,168,150,69.0,70,3.13,69.8,70,0.0
2025-06-01 08:49:12.874873+00:00,8,8,69.0,70,175,150,69.6,70,3.03,70.9,70,0.0
2025-06-01 08:49:13.312348+00:00,8,8,69.0,70,175,150,69.5,70,3.03,70.7,70,0.0
2025-06-01 08:49:13.740738+00:00,8,8,69.0,70,175,150,69.6,70,3.03,70.7,70,0.0
2025-06-01 08:49:14.184822+00:00,8,8,69.0,70,175,150,69.6,70,3.03,70.6,70,0.0
2025-06-01 08:49:27.152098+00:00,8,8,69.0,70,175,150,69.0,70,3.08,68.9,70,0.0
2025-06-01 08:49:27.574135+00:00,8,8,69.0,70,175,150,69.0,70,3.08,68.9,70,0.0
2025-06-01 08:49:28.011800+00:00,8,8,69.1,70,175,150,69.1,70,3.08,68.9,70,0.0
2025-06-01 08:49:28.449689+00:00,8,8,69.0,70,175,150,69.2,70,3.08,68.8,70,0.0
2025-06-01 08:53:11.634133+00:00,8,8,69.6,70,177,150,68.5,70,2.99,68.8,70,0.0
2025-06-01 08:53:12.071592+00:00,8,8,69.5,70,177,150,68.4,70,2.99,68.8,70,0.0
2025-06-01 08:53:12.512371+00:00,8,8,69.5,70,177,150,68.4,70,2.99,68.6,70,0.0
2025-06-01 08:53:12.984389+00:00,8,8,69.6,70,176,150,68.5,70,2.99,68.6,70,0.0
2025-06-01 08:53:13.406221+00:00,8,8,69.6,70,175,150,68.5,70,2.99,68.6,70,0.0
2025-06-01 08:54:00.182414+00:00,8,8,69.7,70,175,150,68.6,70,3.07,70.0,70,0.0
2025-06-01 08:54:00.623192+00:00,8,8,69.7,70,175,150,68.5,70,3.07,69.8,70,0.0
2025-06-01 08:54:01.045023+00:00,8,8,69.6,70,175,150,68.5,70,3.07,69.7,70,0.0
2025-06-01 08:54:01.470170+00:00,8,8,69.6,70,175,150,68.4,70,3.07,69.6,70,0.0
2025-06-01 08:58:06.949546+00:00,8,8,69.8,70,175,150,67.6,70,3.04,68.6,70,0.0
2025-06-01 08:58:07.386999+00:00,8,8,69.7,70,175,150,67.6,70,3.04,68.6,70,0.0
2025-06-01 08:58:07.812140+00:00,8,8,69.8,70,175,150,67.6,70,3.04,68.8,70,0.0
2025-06-01 08:58:08.233965+00:00,8,8,69.9,70,175,150,67.6,70,3.04,68.7,70,0.0
2025-06-01 09:03:28.940639+00:00,8,8,69.9,70,176,150,68.0,70,3.11,67.7,70,0.0
2025-06-01 09:03:29.709646+00:00,8,8,69.8,70,176,150,67.9,70,3.11,67.8,70,0.0
2025-06-01 09:03:30.150581+00:00,8,8,69.8,70,178,150,67.9,70,3.11,67.9,70,0.0
2025-06-01 09:03:30.622728+00:00,8,8,69.9,70,178,150,67.9,70,3.11,68.0,70,0.0
2025-06-01 09:04:34.282061+00:00,8,8,69.8,70,178,150,67.7,70,3.0,68.0,70,0.0
2025-06-01 09:04:34.722833+00:00,8,8,69.8,70,178,150,67.7,70,3.0,68.1,70,0.0
2025-06-01 09:04:35.147972+00:00,8,8,69.7,70,178,150,67.7,70,3.0,68.2,70,0.0
2025-06-01 09:04:35.569806+00:00,8,8,69.7,70,178,150,67.6,70,3.0,68.2,70,0.0
2025-06-01 09:04:36.028463+00:00,8,8,69.7,70,178,150,67.7,70,3.0,68.2,70,0.0
2025-06-01 09:07:11.030701+00:00,8,8,69.7,70,175,150,67.1,70,3.03,65.6,70,0.0
2025-06-01 09:07:11.471479+00:00,8,8,69.7,70,175,150,67.1,70,3.03,65.6,70,0.0
2025-06-01 09:07:11.909304+00:00,8,8,69.6,70,175,150,67.2,70,3.03,65.6,70,0.0
2025-06-01 09:07:12.331134+00:00,8,8,69.6,70,175,150,67.2,70,3.03,65.6,70,0.0
2025-06-01 09:07:12.784214+00:00,8,8,69.6,70,175,150,67.2,70,3.03,65.8,70,0.0
2025-06-01 09:07:13.221666+00:00,8,8,69.6,70,175,150,67.3,70,3.03,65.7,70,0.0
2025-06-01 09:07:13.705985+00:00,8,8,69.6,70,175,150,67.3,70,3.03,65.7,70,0.0
2025-06-01 09:07:41.794913+00:00,8,8,69.6,70,175,150,67.4,70,3.0,68.4,70,0.0
2025-06-01 09:07:42.235761+00:00,8,8,69.6,70,175,150,67.3,70,3.0,68.4,70,0.0
2025-06-01 09:07:42.707782+00:00,8,8,69.6,70,175,150,67.3,70,3.0,68.3,70,0.0
2025-06-01 09:07:43.132928+00:00,8,8,69.5,70,175,150,67.3,70,3.0,68.2,70,0.0
2025-06-01 09:08:19.363402+00:00,8,8,69.6,70,175,150,66.5,70,3.05,66.6,70,0.0
2025-06-01 09:08:19.785238+00:00,8,8,69.6,70,175,150,66.6,70,3.05,66.6,70,0.0
2025-06-01 09:08:20.207062+00:00,8,8,69.6,70,175,150,66.5,70,3.05,66.8,70,0.0
2025-06-01 09:08:20.679088+00:00,8,8,69.6,70,175,150,66.5,70,3.05,66.7,70,0.0
2025-06-01 09:08:21.104243+00:00,8,8,69.6,70,175,150,66.5,70,3.05,66.8,70,0.0
2025-06-01 09:10:01.747162+00:00,8,8,69.5,70,175,150,67.6,70,3.02,67.3,70,0.0
2025-06-01 09:10:02.188092+00:00,8,8,69.5,70,175,150,67.7,70,3.02,67.2,70,0.0
2025-06-01 09:10:02.629004+00:00,8,8,69.6,70,175,150,67.6,70,3.02,67.1,70,0.0
2025-06-01 09:10:03.054311+00:00,8,8,69.5,70,175,150,67.8,70,3.02,67.2,70,0.0
2025-06-01 09:10:03.635859+00:00,8,8,69.6,70,175,150,67.6,70,3.02,67.1,70,0.0
2025-06-01 09:10:04.073300+00:00,8,8,69.5,70,175,150,67.7,70,3.02,67.1,70,0.0
2025-06-01 09:11:19.283866+00:00,8,8,69.4,70,175,150,66.9,70,3.02,65.7,70,0.0
2025-06-01 09:11:19.724993+00:00,8,8,69.6,70,175,150,67.0,70,3.02,65.6,70,0.0
2025-06-01 09:11:20.146912+00:00,8,8,69.5,70,175,150,66.9,70,3.02,65.6,70,0.0
2025-06-01 09:11:20.599990+00:00,8,8,69.5,70,175,150,67.0,70,3.02,65.7,70,0.0
2025-06-01 09:17:00.754332+00:00,8,8,69.3,70,176,150,67.2,70,3.05,65.9,70,0.0
2025-06-01 09:17:01.176167+00:00,8,8,69.4,70,176,150,67.2,70,3.05,66.0,70,0.0
2025-06-01 09:17:01.604831+00:00,8,8,69.2,70,176,150,67.1,70,3.05,65.9,70,0.0
2025-06-01 09:17:02.026657+00:00,8,8,69.3,70,176,150,67.1,70,3.05,65.9,70,0.0
