timestamp,model_filename,r2,mse,rmse,data_size
2025-06-12 11:26:52,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280161e-05,0.009169070881654346,3317
2025-06-12 11:29:54,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280169e-05,0.00916907088165435,3317
2025-06-12 11:29:56,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280165e-05,0.009169070881654348,3317
2025-06-12 11:36:13,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.40718608328017e-05,0.009169070881654352,3317
2025-06-12 11:56:03,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280161e-05,0.009169070881654346,3317
2025-06-12 12:29:00,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280168e-05,0.00916907088165435,3317
2025-06-12 12:29:25,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280169e-05,0.00916907088165435,3317
2025-06-12 14:09:20,20250612_RF_r2_0.9512_mae_0.0050.pkl,0.9512338261776668,8.407186083280165e-05,0.009169070881654348,3317
2025-06-14 22:46:03,20250614_RF_r2_0.9529_mae_0.0048.pkl,0.9529210825354254,7.71803305074843e-05,0.008785233662657146,3817
2025-06-14 22:46:08,20250614_RF_r2_0.9529_mae_0.0048.pkl,0.9529210825354254,7.718033050748426e-05,0.008785233662657144,3817
2025-06-16 09:21:48,20250616_RF_r2_0.9565_mae_0.0048.pkl,0.9565429399428822,7.715650788267544e-05,0.008783877724711077,4607
2025-06-16 09:26:02,20250616_RF_r2_0.9565_mae_0.0048.pkl,0.9565429399428822,7.715650788267544e-05,0.008783877724711077,4607
2025-06-16 09:42:51,20250616_RF_r2_0.9565_mae_0.0048.pkl,0.9565429399428822,7.715650788267544e-05,0.008783877724711077,4607
