time,E_scr_pv,E_scr_sv,c_temp_pv,c_temp_sv,k_rpm_pv,k_rpm_sv,n_temp_pv,n_temp_sv,scale_pv,s_temp_pv,s_temp_sv
2025-10-16 06:26:07.803956+00:00,8,8,70.4,70,189,1890,67.1,70,0,66.2,70
2025-10-16 06:26:08.897594+00:00,8,8,70.4,70,189,1890,67,70,0,66.3,70
2025-10-16 06:26:09.991144+00:00,8,8,70.4,70,189,1890,67.1,70,0,66.3,70
2025-10-16 06:26:11.053614+00:00,8,8,70.4,70,189,1890,66.9,70,0,66.4,70
2025-10-16 06:26:12.131622+00:00,8,8,70.4,70,189,1890,67,70,3.05,66.5,70
2025-10-16 06:26:13.225255+00:00,8,8,70.4,70,189,1890,66.9,70,3.05,66.7,70
2025-10-16 06:26:14.287651+00:00,8,8,70.5,70,189,1890,66.8,70,0,66.7,70
2025-10-16 06:26:15.365654+00:00,8,8,70.4,70,189,1890,66.8,70,0,66.9,70
2025-10-16 06:26:16.443667+00:00,8,8,70.3,70,189,1890,66.8,70,0,66.9,70
2025-10-16 06:26:17.506061+00:00,8,8,70.3,70,189,1890,66.7,70,0,67.1,70
2025-10-16 06:26:18.584074+00:00,8,8,70.4,70,189,1890,66.6,70,0,67.3,70
2025-10-16 06:26:19.646450+00:00,8,8,70.4,70,189,1890,66.6,70,0,67.4,70
2025-10-16 06:26:20.724460+00:00,8,8,70.4,70,189,1890,66.6,70,0,67.5,70
2025-10-16 06:26:21.802472+00:00,8,8,70.4,70,189,1890,66.5,70,0,67.6,70
2025-10-16 06:26:22.911732+00:00,8,8,70.5,70,189,1890,66.5,70,0,67.7,70
2025-10-16 06:26:24.036608+00:00,8,8,70.4,70,189,1890,66.5,70,0,67.9,70
2025-10-16 06:26:25.208366+00:00,8,8,70.4,70,189,1890,66.4,70,0,67.9,70
2025-10-16 06:26:26.286365+00:00,8,8,70.3,70,189,1890,66.4,70,0,68.1,70
2025-10-16 06:26:27.364381+00:00,8,8,70.4,70,189,1890,66.3,70,0,68.2,70
2025-10-16 06:26:28.426772+00:00,8,8,70.4,70,189,1890,66.3,70,0,68.4,70
2025-10-16 06:26:29.504780+00:00,8,8,70.5,70,189,1890,66.3,70,0,68.6,70
2025-10-16 06:26:30.582791+00:00,8,8,70.5,70,189,1890,66.3,70,0,68.6,70
2025-10-16 06:26:31.692048+00:00,8,8,70.4,70,189,1890,66.2,70,0,68.6,70
2025-10-16 06:26:32.801226+00:00,8,8,70.4,70,189,1890,66.2,70,0,68.4,70
2025-10-16 06:26:33.879319+00:00,8,8,70.3,70,189,1890,66.1,70,0,68.3,70
2025-10-16 06:26:34.957327+00:00,8,8,70.4,70,189,1890,66.2,70,0,68.1,70
2025-10-16 06:26:36.019718+00:00,8,8,70.4,70,189,1890,66.2,70,0,67.9,70
2025-10-16 06:26:37.097726+00:00,8,8,70.5,70,189,1890,66.3,70,0,67.7,70
2025-10-16 06:26:38.175735+00:00,8,8,70.4,70,189,1890,66.2,70,0,67.5,70
2025-10-16 06:26:39.363112+00:00,8,8,70.5,70,189,1890,66.3,70,0,67.3,70
2025-10-16 06:26:40.425507+00:00,8,8,70.5,70,189,1890,66.2,70,0,67.2,70
2025-10-16 06:26:41.487898+00:00,8,8,70.4,70,189,1890,66.2,70,0,67.1,70
2025-10-16 06:26:42.565898+00:00,8,8,70.4,70,189,1890,66.2,70,0,66.9,70
2025-10-16 06:26:43.643917+00:00,8,8,70.4,70,189,1890,66.3,70,0,66.8,70
2025-10-16 06:26:44.721927+00:00,8,8,70.5,70,189,1890,66.3,70,0,66.7,70
2025-10-16 06:26:45.784305+00:00,8,8,70.4,70,189,1890,66.4,70,0,66.6,70
2025-10-16 06:26:46.893481+00:00,8,8,70.4,70,189,1890,66.3,70,0,66.5,70
2025-10-16 06:26:47.955956+00:00,8,8,70.4,70,189,1890,66.4,70,0,66.3,70
2025-10-16 06:26:49.065204+00:00,8,8,70.3,70,189,1890,66.4,70,0,66.2,70
2025-10-16 06:26:50.174455+00:00,8,8,70.4,70,189,1890,66.4,70,0,66.1,70
2025-10-16 06:26:51.268101+00:00,8,8,70.4,70,189,1890,66.4,70,0,66,70
2025-10-16 06:26:52.346107+00:00,8,8,70.4,70,189,1890,66.4,70,0,66,70
2025-10-16 06:26:53.502234+00:00,8,8,70.5,70,189,1890,66.4,70,0,66,70
2025-10-16 06:26:54.580247+00:00,8,8,70.4,70,189,1890,66.6,70,0,65.9,70
2025-10-16 06:26:55.673888+00:00,8,8,70.5,70,189,1890,66.6,70,0,66,70
2025-10-16 06:26:56.751891+00:00,8,8,70.4,70,189,1890,66.7,70,0,66,70
2025-10-16 06:26:57.829904+00:00,8,8,70.4,70,189,1890,66.7,70,0,66.1,70
2025-10-16 06:26:58.907917+00:00,8,8,70.3,70,189,1890,66.8,70,3.03,66.1,70
2025-10-16 06:27:00.079665+00:00,8,8,70.5,70,189,1890,66.8,70,3.03,66.2,70
2025-10-16 06:27:01.235792+00:00,8,8,70.3,70,189,1890,66.9,70,0,66.2,70
2025-10-16 06:27:02.298177+00:00,8,8,70.3,70,189,1890,67,70,0,66.4,70
2025-10-16 06:27:03.407436+00:00,8,8,70.3,70,189,1890,67,70,0,66.5,70
2025-10-16 06:27:04.485449+00:00,8,8,70.4,70,189,1890,67,70,0,66.6,70
2025-10-16 06:27:05.547835+00:00,8,8,70.4,70,189,1890,67,70,0,66.8,70
2025-10-16 06:27:06.625845+00:00,8,8,70.4,70,189,1890,67,70,0,66.8,70
2025-10-16 06:27:07.688236+00:00,8,8,70.4,70,189,1890,67.1,70,0,67.1,70
2025-10-16 06:27:08.766244+00:00,8,8,70.3,70,189,1890,67.1,70,0,67.1,70
2025-10-16 06:27:09.844252+00:00,8,8,70.3,70,189,1890,67.1,70,0,67.2,70
2025-10-16 06:27:10.953513+00:00,8,8,70.4,70,189,1890,67.2,70,0,67.4,70
2025-10-16 06:27:12.031524+00:00,8,8,70.4,70,189,1890,67.1,70,0,67.5,70
2025-10-16 06:27:13.093920+00:00,8,8,70.4,70,189,1890,67.3,70,0,67.6,70
2025-10-16 06:27:14.265661+00:00,8,8,70.3,70,189,1890,67.2,70,0,67.8,70
2025-10-16 06:27:15.609272+00:00,8,8,70.3,70,189,1890,67.2,70,0,67.9,70
2025-10-16 06:27:16.671654+00:00,8,8,70.4,70,189,1890,67.3,70,0,67.9,70
2025-10-16 06:27:17.749665+00:00,8,8,70.4,70,189,1890,67.3,70,0,68,70
2025-10-16 06:27:18.858934+00:00,8,8,70.3,70,189,1890,67.4,70,0,68.1,70
2025-10-16 06:27:19.936934+00:00,8,8,70.3,70,189,1890,67.3,70,0,68.2,70
2025-10-16 06:27:21.014947+00:00,8,8,70.3,70,189,1890,67.4,70,0,68.3,70
2025-10-16 06:27:22.108595+00:00,8,8,70.4,70,189,1890,67.3,70,0,68.2,70
2025-10-16 06:27:23.170965+00:00,8,8,70.4,70,189,1890,67.3,70,0,68.2,70
2025-10-16 06:27:24.248976+00:00,8,8,70.4,70,189,1890,67.4,70,0,68.1,70
2025-10-16 06:27:25.326988+00:00,8,8,70.3,70,189,1890,67.4,70,0,67.9,70
2025-10-16 06:27:26.405000+00:00,8,8,70.3,70,189,1890,67.4,70,0,67.6,70
2025-10-16 06:27:27.483008+00:00,8,8,70.3,70,189,1890,67.5,70,0,67.4,70
2025-10-16 06:27:28.561020+00:00,8,8,70.3,70,189,1890,67.5,70,0,67.2,70
2025-10-16 06:27:29.639033+00:00,8,8,70.3,70,189,1890,67.5,70,0,67.1,70
2025-10-16 06:27:30.717044+00:00,8,8,70.3,70,189,1890,67.4,70,0,67,70
2025-10-16 06:27:31.795050+00:00,8,8,70.4,70,189,1890,67.3,70,0,66.9,70
2025-10-16 06:27:32.873060+00:00,8,8,70.4,70,189,1890,67.3,70,0,66.6,70
2025-10-16 06:27:33.982320+00:00,8,8,70.4,70,189,1890,67.3,70,0,66.6,70
2025-10-16 06:27:35.060325+00:00,8,8,70.3,70,189,1890,67.2,70,0,66.4,70
2025-10-16 06:27:36.138339+00:00,8,8,70.3,70,189,1890,67.2,70,0,66.3,70
2025-10-16 06:27:37.247518+00:00,8,8,70.3,70,189,1890,67.1,70,0,66.2,70
2025-10-16 06:27:38.309999+00:00,8,8,70.3,70,189,1890,67.2,70,0,66.1,70
2025-10-16 06:27:39.419163+00:00,8,8,70.2,70,189,1890,67,70,2.98,66,70
2025-10-16 06:27:40.497252+00:00,8,8,70.4,70,187,1870,67,70,2.98,66,70
2025-10-16 06:27:41.590898+00:00,8,8,70.3,70,187,1870,66.9,70,0,65.8,70
2025-10-16 06:27:42.700145+00:00,8,8,70.3,70,187,1870,66.9,70,0,65.8,70
2025-10-16 06:27:43.778156+00:00,8,8,70.4,70,187,1870,66.8,70,0,65.7,70
2025-10-16 06:27:44.856176+00:00,8,8,70.3,70,187,1870,66.8,70,0,65.7,70
2025-10-16 06:27:45.918563+00:00,8,8,70.3,70,187,1870,66.7,70,0,65.8,70
2025-10-16 06:27:47.012191+00:00,8,8,70.3,70,187,1870,66.7,70,0,65.8,70
2025-10-16 06:27:48.090198+00:00,8,8,70.4,70,187,1870,66.7,70,0,65.8,70
2025-10-16 06:27:49.261947+00:00,8,8,70.4,70,187,1870,66.6,70,0,65.9,70
2025-10-16 06:27:50.355595+00:00,8,8,70.3,70,187,1870,66.6,70,0,66,70
2025-10-16 06:27:51.511714+00:00,8,8,70.3,70,187,1870,66.5,70,0,66,70
2025-10-16 06:27:52.589720+00:00,8,8,70.3,70,187,1870,66.5,70,0,66,70
2025-10-16 06:27:53.683283+00:00,8,8,70.3,70,187,1870,66.4,70,0,66.1,70
2025-10-16 06:27:54.745742+00:00,8,8,70.4,70,187,1870,66.4,70,0,66.4,70
2025-10-16 06:27:55.855000+00:00,8,8,70.4,70,187,1870,66.4,70,3.02,66.4,70
2025-10-16 06:27:56.917391+00:00,8,8,70.3,70,187,1870,66.4,70,3.02,66.5,70
2025-10-16 06:27:57.995397+00:00,8,8,70.4,70,187,1870,66.4,70,0,66.6,70
2025-10-16 06:27:59.089034+00:00,8,8,70.3,70,187,1870,66.5,70,0,66.7,70
2025-10-16 06:28:00.182592+00:00,8,8,70.4,70,187,1870,66.3,70,0,66.8,70
2025-10-16 06:28:01.354415+00:00,8,8,70.3,70,187,1870,66.2,70,0,67,70
2025-10-16 06:28:02.432436+00:00,8,8,70.3,70,187,1870,66.2,70,0,67.1,70
2025-10-16 06:28:03.510442+00:00,8,8,70.3,70,187,1870,66.3,70,0,67.2,70
2025-10-16 06:28:04.572828+00:00,8,8,70.3,70,187,1870,66.2,70,0,67.4,70
2025-10-16 06:28:05.650843+00:00,8,8,70.3,70,187,1870,66.2,70,0,67.5,70
2025-10-16 06:28:06.744470+00:00,8,8,70.3,70,187,1870,66.3,70,0,67.5,70
2025-10-16 06:28:08.134948+00:00,8,8,70.3,70,187,1870,66.2,70,0,67.7,70
2025-10-16 06:28:09.244126+00:00,8,8,70.3,70,187,1870,66.2,70,0,67.9,70
2025-10-16 06:28:10.322136+00:00,8,8,70.2,70,187,1870,66.3,70,0,67.9,70
2025-10-16 06:28:11.384607+00:00,8,8,70.2,70,187,1870,66.3,70,0,68,70
2025-10-16 06:28:12.462611+00:00,8,8,70.2,70,187,1870,66.4,70,0,68.1,70
2025-10-16 06:28:13.634363+00:00,8,8,70.2,70,187,1870,66.3,70,0,68.2,70
2025-10-16 06:28:14.696749+00:00,8,8,70.3,70,187,1870,66.3,70,0,68.3,70
2025-10-16 06:28:15.805971+00:00,8,8,70.3,70,187,1870,66.4,70,0,68.3,70
2025-10-16 06:28:16.884024+00:00,8,8,70.3,70,187,1870,66.4,70,0,68.3,70
2025-10-16 06:28:17.993250+00:00,8,8,70.3,70,187,1870,66.5,70,0,68.1,70
2025-10-16 06:28:19.102534+00:00,8,8,70.3,70,187,1870,66.6,70,0,67.9,70
2025-10-16 06:28:20.180531+00:00,8,8,70.3,70,187,1870,66.6,70,0,67.7,70
2025-10-16 06:28:21.258554+00:00,8,8,70.3,70,187,1870,66.7,70,0,67.5,70
2025-10-16 06:28:22.336566+00:00,8,8,70.3,70,187,1870,66.8,70,0,67.3,70
2025-10-16 06:28:23.461446+00:00,8,8,70.3,70,187,1870,66.8,70,0,67.1,70
2025-10-16 06:28:24.539461+00:00,8,8,70.3,70,187,1870,66.9,70,0,66.9,70
2025-10-16 06:28:25.617389+00:00,8,8,70.3,70,187,1870,67,70,0,66.8,70
2025-10-16 06:28:26.695479+00:00,8,8,70.3,70,187,1870,66.9,70,0,66.6,70
2025-10-16 06:28:27.773500+00:00,8,8,70.3,70,187,1870,67,70,0,66.6,70
2025-10-16 06:28:28.851504+00:00,8,8,70.3,70,187,1870,67,70,0,66.4,70
2025-10-16 06:28:29.913893+00:00,8,8,70.3,70,187,1870,67.1,70,0,66.4,70
2025-10-16 06:28:31.288741+00:00,8,8,70.3,70,187,1870,67.1,70,0,66.1,70
2025-10-16 06:28:32.382380+00:00,8,8,70.2,70,187,1870,67.2,70,0,66.1,70
2025-10-16 06:28:33.476014+00:00,8,8,70.3,70,187,1870,67.3,70,0,65.9,70
2025-10-16 06:28:34.554021+00:00,8,8,70.3,70,187,1870,67.3,70,0,66,70
2025-10-16 06:28:35.663199+00:00,8,8,70.3,70,187,1870,67.4,70,0,65.9,70
2025-10-16 06:28:36.741290+00:00,8,8,70.2,70,187,1870,67.3,70,0,65.8,70
2025-10-16 06:28:37.834923+00:00,8,8,70.3,70,187,1870,67.4,70,0,65.8,70
2025-10-16 06:28:38.928556+00:00,8,8,70.2,70,187,1870,67.5,70,0,65.7,70
2025-10-16 06:28:39.990948+00:00,8,8,70.3,70,187,1870,67.5,70,0,65.7,70
2025-10-16 06:28:41.053332+00:00,8,8,70.3,70,187,1870,67.5,70,0,65.8,70
2025-10-16 06:28:42.146890+00:00,8,8,70.3,70,187,1870,67.6,70,3.06,65.8,70
2025-10-16 06:28:43.224966+00:00,8,8,70.3,70,187,1870,67.5,70,0,65.9,70
2025-10-16 06:28:44.318618+00:00,8,8,70.2,70,187,1870,67.6,70,0,65.9,70
2025-10-16 06:28:45.381010+00:00,8,8,70.3,70,187,1870,67.6,70,0,66.1,70
2025-10-16 06:28:46.459011+00:00,8,8,70.3,70,187,1870,67.7,70,0,66.1,70
2025-10-16 06:28:47.568266+00:00,8,8,70.2,70,187,1870,67.7,70,0,66.2,70
2025-10-16 06:28:48.661901+00:00,8,8,70.2,70,187,1870,67.7,70,0,66.3,70
2025-10-16 06:28:49.755533+00:00,8,8,70.2,70,187,1870,67.7,70,0,66.4,70
2025-10-16 06:28:50.833546+00:00,8,8,70.3,70,187,1870,67.7,70,0,66.5,70
2025-10-16 06:28:51.895932+00:00,8,8,70.3,70,187,1870,67.7,70,0,66.8,70
2025-10-16 06:28:52.958318+00:00,8,8,70.3,70,187,1870,67.7,70,0,66.8,70
2025-10-16 06:28:54.098748+00:00,8,8,70.2,70,187,1870,67.8,70,0,66.9,70
2025-10-16 06:28:55.161211+00:00,8,8,70.2,70,187,1870,67.7,70,0,67.1,70
2025-10-16 06:28:56.239222+00:00,8,8,70.3,70,187,1870,67.5,70,0,67.1,70
2025-10-16 06:28:57.317246+00:00,8,8,70.3,70,187,1870,67.5,70,0,67.2,70
2025-10-16 06:28:58.395243+00:00,8,8,70.3,70,187,1870,67.5,70,0,67.4,70
2025-10-16 06:28:59.535751+00:00,8,8,70.3,70,187,1870,67.4,70,0,67.4,70
2025-10-16 06:29:00.613758+00:00,8,8,70.2,70,187,1870,67.3,70,0,67.5,70
2025-10-16 06:29:01.707312+00:00,8,8,70.3,70,187,1870,67.4,70,0,67.7,70
2025-10-16 06:29:02.785393+00:00,8,8,70.2,70,187,1870,67.3,70,0,67.8,70
2025-10-16 06:29:03.879033+00:00,8,8,70.2,70,187,1870,67.2,70,0,67.9,70
2025-10-16 06:29:04.941423+00:00,8,8,70.3,70,187,1870,67.1,70,0,67.9,70
2025-10-16 06:29:06.019436+00:00,8,8,70.2,70,187,1870,67.1,70,0,68.1,70
2025-10-16 06:29:07.097445+00:00,8,8,70.3,70,187,1870,67,70,0,68.3,70
2025-10-16 06:29:08.175464+00:00,8,8,70.2,70,187,1870,67,70,0,68.2,70
2025-10-16 06:29:09.269098+00:00,8,8,70.2,70,187,1870,67,70,0,68.3,70
2025-10-16 06:29:10.331498+00:00,8,8,70.2,70,187,1870,66.9,70,0,68.1,70
2025-10-16 06:29:11.409492+00:00,8,8,70.2,70,187,1870,66.9,70,0,68,70
2025-10-16 06:29:12.487509+00:00,8,8,70.2,70,187,1870,66.7,70,0,67.8,70
2025-10-16 06:29:13.565513+00:00,8,8,70.3,70,187,1870,66.7,70,0,67.7,70
2025-10-16 06:29:14.643521+00:00,8,8,70.2,70,187,1870,66.7,70,0,67.6,70
2025-10-16 06:29:15.737158+00:00,8,8,70.2,70,187,1870,66.7,70,0,67.4,70
2025-10-16 06:29:16.799542+00:00,8,8,70.3,70,187,1870,66.7,70,0,67.2,70
2025-10-16 06:29:17.877556+00:00,8,8,70.2,70,187,1870,66.8,70,0,67,70
2025-10-16 06:29:18.955585+00:00,8,8,70.2,70,187,1870,66.6,70,0,66.8,70
2025-10-16 06:29:20.033576+00:00,8,8,70.2,70,187,1870,66.6,70,0,66.7,70
2025-10-16 06:29:21.111608+00:00,8,8,70.2,70,187,1870,66.6,70,0,66.6,70
2025-10-16 06:29:22.173962+00:00,8,8,70.2,70,187,1870,66.6,70,0,66.6,70
2025-10-16 06:29:23.283228+00:00,8,8,70.3,70,187,1870,66.6,70,0,66.4,70
2025-10-16 06:29:24.392486+00:00,8,8,70.2,70,187,1870,66.6,70,0,66.3,70
2025-10-16 06:29:25.470498+00:00,8,8,70.2,70,187,1870,66.7,70,0,66.3,70
2025-10-16 06:29:26.532886+00:00,8,8,70.2,70,187,1870,66.6,70,0,66.2,70
2025-10-16 06:29:27.595273+00:00,8,8,70.2,70,187,1870,66.6,70,2.97,66.1,70
2025-10-16 06:29:28.688826+00:00,8,8,70.2,70,186,1860,66.6,70,2.97,65.9,70
2025-10-16 06:29:29.751294+00:00,8,8,70.2,70,185,1850,66.6,70,0,65.9,70
2025-10-16 06:29:30.938669+00:00,8,8,70.2,70,185,1850,66.6,70,0,65.7,70
2025-10-16 06:29:32.016677+00:00,8,8,70.3,70,185,1850,66.6,70,0,65.8,70
2025-10-16 06:29:33.079065+00:00,8,8,70.3,70,185,1850,66.6,70,0,66,70
2025-10-16 06:29:34.141454+00:00,8,8,70.2,70,185,1850,66.6,70,0,65.8,70
2025-10-16 06:29:35.219489+00:00,8,8,70.2,70,185,1850,66.7,70,0,65.8,70
2025-10-16 06:29:36.516201+00:00,8,8,70.3,70,185,1850,66.7,70,0,65.8,70
2025-10-16 06:29:37.609756+00:00,8,8,70.2,70,185,1850,66.7,70,0,65.9,70
2025-10-16 06:29:38.687845+00:00,8,8,70.2,70,185,1850,66.6,70,0,66,70
2025-10-16 06:29:39.750233+00:00,8,8,70.2,70,185,1850,66.8,70,0,66.1,70
2025-10-16 06:29:40.812622+00:00,8,8,70.2,70,185,1850,66.7,70,0,66.2,70
2025-10-16 06:29:41.875012+00:00,8,8,70.2,70,185,1850,66.9,70,0,66.4,70
2025-10-16 06:29:42.953018+00:00,8,8,70.2,70,185,1850,66.8,70,0,66.5,70
2025-10-16 06:29:44.046573+00:00,8,8,70.2,70,185,1850,67,70,0,66.6,70
2025-10-16 06:29:45.187152+00:00,8,8,70.2,70,185,1850,66.9,70,0,66.7,70
2025-10-16 06:29:46.265088+00:00,8,8,70.2,70,185,1850,67,70,0,66.8,70
2025-10-16 06:29:47.327555+00:00,8,8,70.2,70,185,1850,67,70,0,66.8,70
2025-10-16 06:29:48.436814+00:00,8,8,70.2,70,185,1850,67.1,70,3.03,67,70
2025-10-16 06:29:49.530457+00:00,8,8,70.2,70,185,1850,67.2,70,3.03,67.3,70
2025-10-16 06:29:50.608382+00:00,8,8,70.3,70,185,1850,67.2,70,0,67.2,70
2025-10-16 06:29:51.686388+00:00,8,8,70.2,70,185,1850,67.3,70,0,67.3,70
2025-10-16 06:29:52.747574+00:00,8,8,70.2,70,185,1850,67.3,70,0,67.5,70
2025-10-16 06:29:53.820726+00:00,8,8,70.2,70,185,1850,67.4,70,0,67.6,70
2025-10-16 06:29:54.886513+00:00,8,8,70.2,70,185,1850,67.4,70,0,67.8,70
2025-10-16 06:29:55.964535+00:00,8,8,70.1,70,185,1850,67.5,70,0,67.8,70
2025-10-16 06:29:57.042548+00:00,8,8,70.1,70,185,1850,67.5,70,0,67.8,70
2025-10-16 06:29:58.120543+00:00,8,8,70.2,70,185,1850,67.6,70,0,68,70
2025-10-16 06:29:59.189842+00:00,8,8,70.1,70,185,1850,67.6,70,0,68.1,70
2025-10-16 06:30:00.288312+00:00,8,8,70.2,70,185,1850,67.6,70,0,68.3,70
2025-10-16 06:30:01.444434+00:00,8,8,70.1,70,185,1850,67.7,70,0,68.3,70
2025-10-16 06:30:02.709929+00:00,8,8,70.1,70,185,1850,67.8,70,0,68.3,70
2025-10-16 06:30:04.334674+00:00,8,8,70.2,70,185,1850,67.7,70,0,68.4,70
2025-10-16 06:30:05.506504+00:00,8,8,70.2,70,185,1850,67.9,70,0,68.3,70
2025-10-16 06:30:06.678253+00:00,8,8,70.1,70,185,1850,67.9,70,0,68.4,70
2025-10-16 06:30:07.756268+00:00,8,8,70.2,70,185,1850,67.9,70,0,68.3,70
2025-10-16 06:30:08.849897+00:00,8,8,70.2,70,185,1850,68,70,0,68.1,70
2025-10-16 06:30:09.912285+00:00,8,8,70.1,70,185,1850,67.9,70,0,68.1,70
2025-10-16 06:30:11.021543+00:00,8,8,70.1,70,185,1850,67.9,70,0,68.1,70
2025-10-16 06:30:12.115617+00:00,8,8,70.1,70,185,1850,67.9,70,0,68,70
2025-10-16 06:30:13.209158+00:00,8,8,70.1,70,185,1850,68,70,0,67.8,70
2025-10-16 06:30:14.287248+00:00,8,8,70.2,70,185,1850,68,70,0,67.7,70
2025-10-16 06:30:15.399800+00:00,8,8,70.1,70,185,1850,67.9,70,0,67.6,70
2025-10-16 06:30:16.462216+00:00,8,8,70.2,70,185,1850,67.9,70,0,67.5,70
2025-10-16 06:30:17.524608+00:00,8,8,70.1,70,185,1850,67.8,70,0,67.2,70
2025-10-16 06:30:18.618157+00:00,8,8,70.1,70,185,1850,67.7,70,0,67.1,70
2025-10-16 06:30:19.680633+00:00,8,8,70.2,70,185,1850,67.6,70,0,66.9,70
2025-10-16 06:30:20.758646+00:00,8,8,70.2,70,185,1850,67.6,70,3.08,66.8,70
2025-10-16 06:30:21.836644+00:00,8,8,70.1,70,185,1850,67.6,70,3.08,66.7,70
2025-10-16 06:30:22.945824+00:00,8,8,70.1,70,185,1850,67.5,70,3.08,66.5,70
2025-10-16 06:30:24.023837+00:00,8,8,70.1,70,185,1850,67.5,70,0,66.5,70
2025-10-16 06:30:25.086305+00:00,8,8,70.2,70,185,1850,67.5,70,0,66.5,70
2025-10-16 06:30:26.195479+00:00,8,8,70.1,70,185,1850,67.4,70,0,66.4,70
2025-10-16 06:30:27.289203+00:00,8,8,70.3,70,185,1850,67.3,70,0,66.3,70
2025-10-16 06:30:28.398373+00:00,8,8,70.1,70,185,1850,67.3,70,0,66.2,70
2025-10-16 06:30:29.476460+00:00,8,8,70.1,70,185,1850,67.3,70,0,66,70
2025-10-16 06:30:30.570096+00:00,8,8,70.1,70,185,1850,67.2,70,0,65.9,70
2025-10-16 06:30:31.648104+00:00,8,8,70.1,70,185,1850,67.1,70,0,65.8,70
2025-10-16 06:30:32.804232+00:00,8,8,70.1,70,185,1850,67.1,70,0,65.8,70
2025-10-16 06:30:33.897872+00:00,8,8,70.1,70,185,1850,67,70,0,65.9,70
2025-10-16 06:30:34.975880+00:00,8,8,70.1,70,185,1850,67,70,0,65.7,70
2025-10-16 06:30:36.053894+00:00,8,8,70.1,70,185,1850,67,70,0,65.7,70
2025-10-16 06:30:37.116214+00:00,8,8,70.2,70,185,1850,67,70,0,65.7,70
2025-10-16 06:30:38.194287+00:00,8,8,70.1,70,185,1850,66.9,70,0,65.8,70
2025-10-16 06:30:39.272305+00:00,8,8,70.1,70,185,1850,67,70,0,65.9,70
2025-10-16 06:30:40.334686+00:00,8,8,70.1,70,185,1850,67,70,0,65.9,70
2025-10-16 06:30:41.412697+00:00,8,8,70.1,70,185,1850,66.9,70,0,65.9,70
2025-10-16 06:30:42.475083+00:00,8,8,70.1,70,185,1850,66.9,70,0,66.1,70
2025-10-16 06:30:43.537469+00:00,8,8,70.2,70,186,1860,66.9,70,3.1,66.2,70
2025-10-16 06:30:44.599856+00:00,8,8,70.2,70,186,1860,66.9,70,0,66.4,70
2025-10-16 06:30:45.662247+00:00,8,8,70.1,70,186,1860,66.9,70,0,66.5,70
2025-10-16 06:30:46.740268+00:00,8,8,70,70,186,1860,66.8,70,0,66.5,70
2025-10-16 06:30:47.802642+00:00,8,8,70,70,186,1860,66.8,70,0,66.7,70
2025-10-16 06:30:48.911903+00:00,8,8,70.1,70,186,1860,66.8,70,0,66.7,70
2025-10-16 06:30:50.052407+00:00,8,8,70.1,70,186,1860,66.8,70,0,66.8,70
2025-10-16 06:30:51.146036+00:00,8,8,70.1,70,186,1860,66.8,70,0,67,70
2025-10-16 06:30:52.239684+00:00,8,8,70.1,70,186,1860,66.8,70,0,67.1,70
2025-10-16 06:30:53.348850+00:00,8,8,70.1,70,186,1860,66.9,70,0,67.2,70
2025-10-16 06:30:54.426945+00:00,8,8,70.1,70,186,1860,66.9,70,0,67.4,70
2025-10-16 06:30:55.504949+00:00,8,8,70.1,70,186,1860,66.8,70,0,67.6,70
2025-10-16 06:30:56.567339+00:00,8,8,70.1,70,186,1860,66.9,70,0,67.5,70
2025-10-16 06:30:57.645354+00:00,8,8,70.1,70,186,1860,66.9,70,0,67.8,70
2025-10-16 06:30:58.723364+00:00,8,8,70.1,70,186,1860,66.9,70,0,67.8,70
2025-10-16 06:30:59.801371+00:00,8,8,70.1,70,186,1860,67,70,0,67.9,70
2025-10-16 06:31:00.879313+00:00,8,8,70.1,70,186,1860,67,70,0,68,70
2025-10-16 06:31:01.988638+00:00,8,8,70.2,70,186,1860,67,70,0,68.2,70
2025-10-16 06:31:03.113439+00:00,8,8,70.1,70,186,1860,67,70,0,68.3,70
2025-10-16 06:31:04.175827+00:00,8,8,70.1,70,186,1860,67,70,0,68.3,70
2025-10-16 06:31:05.300715+00:00,8,8,70.1,70,186,1860,67.1,70,0,68.3,70
2025-10-16 06:31:06.378801+00:00,8,8,70.1,70,186,1860,67,70,0,68.3,70
2025-10-16 06:31:07.441196+00:00,8,8,70.1,70,186,1860,67,70,0,68.1,70
2025-10-16 06:31:08.612940+00:00,8,8,70.1,70,186,1860,67,70,0,68,70
2025-10-16 06:31:09.706570+00:00,8,8,70.1,70,186,1860,67,70,0,67.8,70
2025-10-16 06:31:10.800125+00:00,8,8,70.1,70,186,1860,67,70,0,67.6,70
2025-10-16 06:31:11.878135+00:00,8,8,70.1,70,186,1860,67.1,70,0,67.4,70
2025-10-16 06:31:12.956264+00:00,8,8,70.1,70,186,1860,67,70,0,67.3,70
2025-10-16 06:31:14.096728+00:00,8,8,70.2,70,186,1860,67.1,70,0,67.1,70
2025-10-16 06:31:15.174660+00:00,8,8,70.1,70,186,1860,67.1,70,3.07,66.9,70
2025-10-16 06:31:16.284000+00:00,8,8,70.1,70,186,1860,67.1,70,3.07,66.8,70
2025-10-16 06:31:17.362009+00:00,8,8,70.1,70,186,1860,67.1,70,0,66.7,70
2025-10-16 06:31:18.440028+00:00,8,8,70.1,70,186,1860,67.1,70,0,66.7,70
